customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST6718,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,67.8452824246711,3415.291549754577,No
CUST6719,Female,0,No,Yes,12,Yes,No,DSL,No internet service,Yes,No,No,No,No internet service,One year,No,Credit card (automatic),57.625772481722166,4732.551243999957,No
CUST6720,Female,0,No,No,72,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),74.7421128361455,160.29182785564944,No
CUST6721,Male,0,No,No,5,Yes,No phone service,No,Yes,Yes,No,No,No internet service,No,Two year,No,Bank transfer (automatic),101.2553741397532,4143.850637389981,No
CUST6722,Female,0,Yes,No,5,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.84504702712442,7136.233407423549,No
CUST6723,Female,0,No,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),54.219790369579115,2609.426909881593,No
CUST6724,Female,0,Yes,No,56,No,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,52.22747812621096,2321.848055945026,No
CUST6725,Male,0,Yes,No,52,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),39.35307142385476,6712.529033982343,No
CUST6726,Male,0,No,Yes,45,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),70.05581112142232,2798.1901533816654,No
CUST6727,Male,0,No,No,3,No,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,99.75095326210699,3390.249951880155,No
CUST6728,Female,1,Yes,Yes,33,Yes,No,No,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),18.35144201035376,7136.161440166169,No
CUST6729,Male,0,No,No,65,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,89.45929079951213,575.8887886828296,No
CUST6730,Female,1,No,No,62,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),69.2088139254013,8119.98357870267,No
CUST6731,Male,0,No,No,60,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),104.6841450069935,1730.263937368328,No
CUST6732,Male,1,Yes,No,41,Yes,No phone service,No,No internet service,No internet service,No internet service,No,Yes,No,One year,No,Credit card (automatic),69.59591129740173,1891.4323039282813,No
CUST6733,Female,0,No,Yes,63,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),106.56967362986694,6723.998407024524,No
CUST6734,Male,0,Yes,No,16,Yes,No,DSL,No,Yes,No internet service,No,No,No,Two year,No,Bank transfer (automatic),92.55310189750489,1070.9854464507794,No
CUST6735,Female,1,Yes,Yes,60,Yes,No,No,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),67.04903039234786,1238.9821279789958,Yes
CUST6736,Female,0,No,No,29,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),48.246869820109254,810.7958944694188,No
CUST6737,Male,0,No,No,42,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,Yes,One year,No,Credit card (automatic),116.17826657116031,5261.552910732821,Yes
CUST6738,Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,39.25936983553886,7312.947813557226,Yes
CUST6739,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),96.49540977262173,1578.79104635874,No
CUST6740,Male,0,No,No,45,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Two year,No,Electronic check,87.01404313330822,3442.2037302871095,No
CUST6741,Male,0,Yes,Yes,22,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),59.513516234175604,5912.409820163866,No
CUST6742,Female,1,No,No,35,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),90.44521321245662,2663.368412315576,No
CUST6743,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,31.28108337577191,1702.8658558599336,No
CUST6744,Female,1,No,No,19,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,42.475627677912016,7872.245965300178,No
CUST6745,Female,1,Yes,No,55,Yes,No phone service,No,No,No,No,Yes,No,No internet service,Two year,Yes,Mailed check,90.52729274817038,6107.799667099682,No
CUST6746,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,31.105650213824596,8037.211660303046,No
CUST6747,Male,0,No,No,24,Yes,No,DSL,Yes,No,No internet service,No,No,No internet service,Two year,Yes,Credit card (automatic),109.31481140628726,6787.9447814666,No
CUST6748,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,78.30571206737677,3033.675409357104,No
CUST6749,Male,0,No,No,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),25.395134924633872,239.40380877739918,No
CUST6750,Female,0,Yes,No,26,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),95.50649424186872,4066.404768125013,No
CUST6751,Female,0,Yes,No,26,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,62.222833496208324,3201.066296022478,No
CUST6752,Male,0,Yes,No,45,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,48.0306350495669,4395.725000286558,No
CUST6753,Male,0,Yes,No,44,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,71.65092129767328,125.374141930936,No
CUST6754,Female,0,No,Yes,25,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),93.73813176404231,4641.560964619519,No
CUST6755,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Two year,No,Credit card (automatic),109.79833163997036,3598.093236887273,Yes
CUST6756,Female,0,Yes,Yes,47,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,50.45174250668075,5914.41622683317,Yes
CUST6757,Female,0,Yes,No,14,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,88.03313620169118,2351.1497459680318,No
CUST6758,Male,0,No,No,50,Yes,No,DSL,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,52.544026757786206,7115.546650708,No
CUST6759,Female,1,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,No,Mailed check,19.59431852940658,8076.749319905392,No
CUST6760,Female,0,No,No,10,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),115.00488800904802,1453.7082919836407,Yes
CUST6761,Male,0,No,Yes,27,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),48.2044956346721,5621.322438232811,No
CUST6762,Female,0,Yes,No,54,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,64.92913052981794,5509.389745857413,No
CUST6763,Female,1,No,Yes,68,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),83.48736880997525,2966.767497666869,Yes
CUST6764,Male,0,Yes,Yes,71,Yes,No phone service,No,No,Yes,No internet service,Yes,No internet service,No,Two year,No,Electronic check,86.56668027113899,1004.3572916423326,No
CUST6765,Male,0,No,No,25,Yes,No phone service,No,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.92585520902331,5813.994396076488,Yes
CUST6766,Male,1,No,Yes,69,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,56.63145327760526,3966.2855554557063,No
CUST6767,Female,0,Yes,No,31,Yes,Yes,No,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,89.36180850788492,1676.14684109686,No
CUST6768,Female,0,No,No,47,No,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,80.08140476588926,514.9199448329045,Yes
CUST6769,Male,0,Yes,No,11,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),117.26634075536337,8217.279459865942,No
CUST6770,Male,1,No,No,69,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),92.58312908252735,3561.504984182263,No
CUST6771,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,113.1967935199546,6507.297166050463,Yes
CUST6772,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,46.74080722196611,1202.0577789283318,No
CUST6773,Male,0,Yes,No,44,Yes,No phone service,No,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,64.0833129766063,5428.008213717853,No
CUST6774,Male,0,Yes,Yes,59,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,No,Two year,Yes,Electronic check,71.44339891573165,235.74189226015247,No
CUST6775,Female,0,No,No,64,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),103.4940374779035,3678.915740755687,Yes
CUST6776,Female,0,Yes,No,70,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),60.932430448263446,2146.095309230502,No
CUST6777,Female,0,Yes,No,12,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),74.23767277397883,2925.2213341027273,No
CUST6778,Female,0,Yes,Yes,47,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),32.04358956001901,5427.848342229653,No
CUST6779,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),37.59293694907692,3093.7480167661342,No
CUST6780,Female,0,No,No,57,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),57.527045123680416,2161.094757779801,No
CUST6781,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),23.325050311736273,6212.026114553809,Yes
CUST6782,Female,0,No,No,69,No,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),25.924488493831312,4715.624594612759,No
CUST6783,Female,0,Yes,No,60,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),89.02659989082758,5454.996999706015,Yes
CUST6784,Male,0,Yes,No,25,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.381912250651986,3332.5637315709996,No
CUST6785,Female,0,Yes,No,38,Yes,Yes,No,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,18.437426952808494,2233.5864476567444,No
CUST6786,Female,0,Yes,Yes,57,Yes,No phone service,No,No,No internet service,No internet service,Yes,No,Yes,Two year,No,Mailed check,24.542300890551104,2182.311703843928,No
CUST6787,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,82.44789015214168,8617.955632188708,Yes
CUST6788,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),74.74222257664702,5790.368556970709,No
CUST6789,Male,0,No,No,30,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,100.13660610665254,884.9787665878524,No
CUST6790,Female,1,No,No,2,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,One year,No,Bank transfer (automatic),38.91374195870673,5593.40248596131,No
CUST6791,Male,0,Yes,No,14,No,Yes,Fiber optic,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,77.4733024202685,913.5195243639665,Yes
CUST6792,Female,0,Yes,No,53,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No,No,Two year,No,Electronic check,99.34622267715174,2615.003360897148,No
CUST6793,Female,1,Yes,Yes,69,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),90.47588890123579,7345.940928676135,No
CUST6794,Female,0,No,No,10,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No,One year,Yes,Credit card (automatic),50.21686508912646,7942.620511398859,No
CUST6795,Female,0,Yes,No,29,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,One year,No,Credit card (automatic),80.34568584848861,7471.719456077261,No
CUST6796,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,91.79252972697546,4822.989436547506,No
CUST6797,Male,0,No,No,42,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,100.56572461355903,3945.4837813878803,No
CUST6798,Female,0,No,No,60,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,117.60167015256062,2148.0589150748237,No
CUST6799,Male,0,No,Yes,39,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),58.4050955634627,6935.446777640803,Yes
CUST6800,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,21.29533779112073,5415.994102455612,Yes
CUST6801,Female,0,Yes,Yes,41,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,70.85708822197444,4607.498115461519,No
CUST6802,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),50.57366851841634,2263.1930150655403,No
CUST6803,Male,1,No,No,20,Yes,No phone service,DSL,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,48.60354446356456,2707.8804639105924,Yes
CUST6804,Female,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,86.9276760745844,2143.5956417684297,No
CUST6805,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),22.61302247323082,5546.261429862894,No
CUST6806,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),72.67354173503836,5317.6116612542955,No
CUST6807,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,82.05086559938495,1503.9122880500051,No
CUST6808,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),91.23809604873682,2895.4193957900093,Yes
CUST6809,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),114.98972309186202,166.27562926747,No
CUST6810,Female,0,No,No,37,Yes,No,No,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),19.136201775826205,1558.9153136942905,No
CUST6811,Male,0,No,Yes,10,Yes,No,No,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),70.86541597908817,4599.900520059129,Yes
CUST6812,Female,0,Yes,Yes,44,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),106.08353719066713,3290.422740681227,No
CUST6813,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),38.74258610052506,5107.870725504877,No
CUST6814,Male,1,No,No,43,Yes,Yes,No,No,No,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),116.34862140148431,3668.7101330800965,No
CUST6815,Male,1,No,Yes,61,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),37.36838230477089,830.0511337624109,No
CUST6816,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),82.27734656945964,5795.575046451476,No
CUST6817,Male,0,No,No,11,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,One year,No,Credit card (automatic),25.75652641842881,8206.529386180642,No
CUST6818,Male,0,No,No,8,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),70.42536571288628,2388.3312253251884,Yes
CUST6819,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,One year,No,Bank transfer (automatic),43.42539251930595,1817.7648673341412,No
CUST6820,Male,1,Yes,No,1,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,49.51891000339321,7281.434769210524,No
CUST6821,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),55.44134885949607,2367.2566792563525,Yes
CUST6822,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),41.71087173290998,3293.8305944520584,No
CUST6823,Male,1,No,Yes,17,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),105.37490474405612,1944.2758910541495,No
CUST6824,Female,1,Yes,No,51,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.53940792286916,5466.379400106085,No
CUST6825,Male,0,Yes,No,38,No,No,DSL,No internet service,No,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),61.47541966868442,3919.0682856192752,No
CUST6826,Male,0,Yes,No,30,No,No phone service,DSL,No,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,116.86990383452955,3224.3451545751645,No
CUST6827,Male,0,Yes,Yes,13,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),77.32839397813034,2278.4577129931386,No
CUST6828,Male,0,No,No,63,No,Yes,DSL,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,81.69464408866921,8291.546942739711,No
CUST6829,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,One year,Yes,Mailed check,91.53427830981796,759.1451145376866,No
CUST6830,Male,0,Yes,No,59,Yes,Yes,No,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.40084570059493,2396.5825133833246,No
CUST6831,Female,0,No,No,1,No,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),100.69047952667025,3015.957169105832,Yes
CUST6832,Male,0,Yes,No,31,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No,One year,No,Mailed check,54.842054551939995,7104.536338066612,Yes
CUST6833,Female,0,No,Yes,35,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),102.42031707565796,8266.497940623603,No
CUST6834,Female,0,Yes,No,54,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),38.828595410674765,85.62655006997669,Yes
CUST6835,Male,0,No,No,62,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),58.919125258715226,8337.01035986622,No
CUST6836,Male,0,No,Yes,68,Yes,No phone service,DSL,Yes,Yes,No,No internet service,Yes,No,Two year,Yes,Electronic check,85.39084378267097,8355.49058019327,No
CUST6837,Female,0,No,No,39,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),42.83414061032492,7916.529233630052,No
CUST6838,Female,0,Yes,No,23,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,53.89748379824765,7988.540411451345,Yes
CUST6839,Male,0,No,No,57,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,69.74647158961317,6974.140315398444,No
CUST6840,Female,0,Yes,No,27,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,42.49728840551686,2619.9975280574454,Yes
CUST6841,Female,0,Yes,Yes,61,Yes,No phone service,No,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),94.70342370797074,6963.112836414254,No
CUST6842,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,91.46101037140151,4257.283835570941,No
CUST6843,Male,0,Yes,Yes,6,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Electronic check,110.92102576750597,4702.88427473478,Yes
CUST6844,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),24.84768295716903,217.52540025644126,No
CUST6845,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,108.70183453823127,4136.494901858334,No
CUST6846,Female,0,No,No,44,Yes,No,DSL,Yes,Yes,No,No,No internet service,No,Two year,Yes,Credit card (automatic),19.84147387724942,2366.1884390609853,No
CUST6847,Male,0,No,No,31,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No,No internet service,One year,Yes,Bank transfer (automatic),101.0593143481094,2942.821520619653,No
CUST6848,Male,0,Yes,Yes,31,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.06766812605871,4139.103489379926,Yes
CUST6849,Female,1,Yes,Yes,0,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,83.8487682201622,5980.137631658559,No
CUST6850,Male,0,Yes,No,44,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,85.5101861984302,676.1173776378391,No
CUST6851,Female,0,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),57.041018125744685,5257.5962569824,No
CUST6852,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),39.03474779424013,2621.813319882145,No
CUST6853,Male,0,No,No,6,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,21.910725074232975,7186.721434935,Yes
CUST6854,Female,0,No,No,37,Yes,No phone service,No,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),76.48046718685532,7766.686185145409,No
CUST6855,Male,0,Yes,No,69,Yes,No,No,No,No internet service,No,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),88.97323026831971,882.2960433014292,No
CUST6856,Male,0,Yes,No,52,Yes,No phone service,No,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,55.9039047151625,7599.443032136201,No
CUST6857,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,37.412054821482116,4708.77695550688,Yes
CUST6858,Female,0,Yes,No,29,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,34.5538933233651,1438.7268354646094,Yes
CUST6859,Male,1,Yes,Yes,21,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,44.9404717664526,100.86424412019484,No
CUST6860,Male,0,Yes,No,57,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,98.64283376508304,5257.587078880553,Yes
CUST6861,Female,0,No,Yes,72,No,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),33.455707009877855,4629.601883578463,No
CUST6862,Male,0,No,Yes,54,Yes,No phone service,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,61.91805220333334,6220.809786747523,Yes
CUST6863,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),83.7468135113406,4410.561571671046,Yes
CUST6864,Male,0,No,No,25,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.40478633585076,211.55878467796896,No
CUST6865,Male,0,No,No,63,No,Yes,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.70510342617092,3768.058435612889,Yes
CUST6866,Male,0,Yes,No,8,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),86.61672548360752,7307.959838804304,No
CUST6867,Female,0,No,No,14,Yes,Yes,No,No internet service,No,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),69.56220324519924,3334.569716602268,No
CUST6868,Female,0,No,No,18,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),94.36926573311057,2291.054713088241,No
CUST6869,Male,0,No,No,15,Yes,No phone service,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Electronic check,97.19693558046214,2541.9387004045475,Yes
CUST6870,Male,0,No,No,24,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,96.78297571172178,931.22119517447,No
CUST6871,Male,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),92.2030480712711,3343.456288293977,Yes
CUST6872,Female,1,No,No,45,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,99.54778032776625,6766.295796131107,No
CUST6873,Female,1,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.72922205530041,539.7037026309486,Yes
